Open,High,Low,Close,Adj Close,Volume,Date,CI1,CI2,CI3,CI4,CI5,CI6,CI7
11.6242857,11.62535667,11.53750038,11.55928612,9.838321686,157494400,12/30/2010,0,3,2,2,2,5,0
11.53392887,11.5528574,11.47535706,11.52000046,9.80488205,193508000,12/31/2010,4,2,4,6,8,2,2
11.63000011,11.79500008,11.60142899,11.77035713,10.01796436,445138400,1/3/2011,0,14,8,6,8,8,0
11.87285709,11.875,11.71964264,11.83178616,10.07024765,309080800,1/4/2011,16,12,8,16,16,0,12
11.76964283,11.94071388,11.7678566,11.92857075,10.15262699,255519600,1/5/2011,12,0,18,18,0,12,12
11.95428562,11.97321415,11.88928604,11.9189291,10.1444149,300428800,1/6/2011,0,10,10,0,8,12,0
11.92821407,12.01249981,11.85357094,12.00428581,10.21706676,311931200,1/7/2011,4,4,6,4,6,4,4
12.10107136,12.258214,12.04178619,12.23035717,10.409482,448560000,1/10/2011,0,12,8,0,10,10,0
12.31714344,12.31999969,12.12392902,12.20142937,10.38486099,444108000,1/11/2011,8,8,0,8,8,0,0
12.25892925,12.30107117,12.21428585,12.30071354,10.46936703,302590400,1/12/2011,6,6,6,6,0,8,8
12.32714272,12.38000011,12.28035736,12.34571362,10.50766277,296780400,1/13/2011,8,8,8,0,7,12,7
12.35321426,12.445714,12.30142879,12.445714,10.59277534,308840000,1/14/2011,8,8,0,6,6,6,6
11.7685709,12.31285667,11.6428566,12.16607094,10.35476589,1880998000,1/18/2011,0,0,5,0,2,3,0
12.44107056,12.44999981,12.03142929,12.10142899,10.29974651,1135612800,1/19/2011,6,6,6,6,4,8,8
12.01535702,12.08214283,11.78999996,11.88142872,10.11250114,764789200,1/20/2011,0,6,3,0,3,6,0
11.92035675,11.96000004,11.66535664,11.66857147,9.931335449,754401200,1/21/2011,4,4,6,4,6,4,4
11.67392921,12.05178642,11.66857147,12.05178642,10.25749683,574683200,1/24/2011,0,12,8,0,10,10,0
12.01178646,12.19428635,11.94892883,12.19285679,10.37756538,546868000,1/25/2011,15,15,0,18,20,0,8
12.2485714,12.34285736,12.19642925,12.28035736,10.45203686,506875600,1/26/2011,15,0,15,18,8,8,18
12.27785683,12.31035709,12.24392891,12.25749969,10.4325819,285026000,1/27/2011,0,6,10,6,6,16,0
12.29178619,12.30000019,11.91178608,12.00357056,10.21646118,592057200,1/28/2011,2,2,2,4,4,2,0
11.99285698,12.14428616,11.93928623,12.11857128,10.31433773,377246800,1/31/2011,0,1,2,3,2,1,1
12.18928623,12.34464264,12.1778574,12.32250023,10.48790359,426633200,2/1/2011,0,6,8,3,4,4,3
12.30178642,12.3303566,12.26964283,12.29714298,10.4663229,258955200,2/2/2011,0,8,0,4,4,0,0
12.27857113,12.29428577,12.09107113,12.26571369,10.43957424,393797600,2/3/2011,5,3,4,4,0,8,0
12.27285671,12.38214302,12.26821423,12.375,10.53258896,321840400,2/4/2011,8,8,8,4,12,4,12
12.42464256,12.61607075,12.41571426,12.56714344,10.69612408,485021600,2/7/2011,9,9,8,6,8,6,6
12.63142872,12.6971426,12.57678604,12.68571377,10.79704666,381040800,2/8/2011,0,8,0,12,6,0,10
12.68535709,12.82142925,12.67392921,12.79142857,10.88701916,482745200,2/9/2011,8,0,18,15,8,15,18
12.76392937,12.8571434,12.42857075,12.66214275,10.77698326,928550000,2/10/2011,0,8,8,6,8,14,0
12.6696434,12.77857113,12.6264286,12.74464321,10.84719944,367572800,2/11/2011,1,1,4,4,4,1,1
12.74250031,12.83857059,12.7396431,12.82785702,10.91802406,310416400,2/14/2011,0,3,6,3,2,2,2
12.82821369,12.85607147,12.76964283,12.85357094,10.93990898,284174800,2/15/2011,0,8,0,4,4,3,5
12.88571358,13.03214264,12.875,12.96892929,11.03809452,481157600,2/16/2011,0,0,8,8,0,8,8
12.75892925,12.866786,12.73285675,12.79642868,10.89127541,530583200,2/17/2011,0,10,10,0,8,12,0
12.8110714,12.83928585,12.48285675,12.52000046,10.65600204,816057200,2/18/2011,3,3,3,3,4,4,0
12.21964264,12.33571434,12.06142902,12.09321404,10.29275513,872555600,2/22/2011,0,2,1,2,3,2,0
12.09892941,12.30857086,12.09321404,12.23642921,10.41464806,671854400,2/23/2011,2,2,8,6,4,2,4
12.28642941,12.32678604,12.08464336,12.24571419,10.42255116,499900800,2/24/2011,0,12,3,6,6,6,3
12.33071423,12.44392872,12.31428623,12.43428612,10.58304882,380018800,2/25/2011,16,4,8,12,8,4,4
12.54428577,12.68035698,12.53999996,12.6146431,10.73655415,403074000,2/28/2011,4,0,14,0,12,4,12
12.69535732,12.70428562,12.41714287,12.47535706,10.61800194,456136800,3/1/2011,0,8,0,8,3,9,0
12.4985714,12.65535736,12.44285679,12.57571411,10.70342159,602590800,3/2/2011,0,6,3,4,3,5,5
12.75678635,12.84964275,12.71142864,12.84142876,10.92957878,500788400,3/3/2011,12,4,12,4,8,8,8
12.85964298,12.86750031,12.77678585,12.8571434,10.9429512,453266800,3/4/2011,0,7,0,2,2,3,0
12.90714264,12.91678619,12.54678631,12.69142914,10.80190754,546123200,3/7/2011,0,3,2,2,0,7,0
12.67535686,12.76428604,12.5803566,12.70571423,10.81406593,356316800,3/8/2011,4,4,4,6,12,3,3
12.66749954,12.67000008,12.52142906,12.58821392,10.71405792,453306000,3/9/2011,2,2,6,4,2,4,0
12.46857071,12.491786,12.31785679,12.38107109,10.53775597,507539200,3/10/2011,0,3,2,2,2,3,0
12.33321381,12.58285713,12.32142925,12.57107067,10.69946957,471080400,3/11/2011,0,9,5,3,8,6,3
12.61357117,12.7314291,12.54678631,12.62714291,10.74719429,435957200,3/14/2011,12,10,4,12,10,4,6
12.21785736,12.42285728,12.14642906,12.33678627,10.50006294,721081200,3/15/2011,0,3,0,6,0,3,0
12.21428585,12.25,11.65214252,11.78607082,10.03134537,1162011200,3/16/2011,4,3,5,3,3,8,0
12.02964306,12.12892914,11.80928612,11.95142937,10.17208004,659422400,3/17/2011,8,3,8,6,8,3,8
12.04035664,12.07857132,11.78571415,11.80964279,10.051404,753214000,3/18/2011,0,8,3,3,5,3,4
11.99964333,12.13357067,11.97357082,12.11785698,10.31373215,409402000,3/21/2011,0,4,0,10,0,3,3
12.23428631,12.23642921,12.11214256,12.18571377,10.37148285,325922800,3/22/2011,4,0,13,8,9,4,16
12.11714268,12.15071392,11.99821377,12.11392879,10.31038666,372996400,3/23/2011,0,7,6,6,3,12,0
12.20892906,12.3571434,12.10214329,12.32035732,10.48608208,404712000,3/24/2011,0,4,2,4,6,2,2
12.43107128,12.57357121,12.3935709,12.55500031,10.68579102,448910000,3/25/2011,14,7,12,9,10,10,4
12.61250019,12.65428638,12.51571369,12.51571369,10.65235233,309355200,3/28/2011,0,8,0,4,4,0,0
12.41642857,12.53428555,12.35928631,12.53428555,10.66816044,352900800,3/29/2011,6,6,6,6,0,8,8
12.52285671,12.53142929,12.40857124,12.45107079,10.59733295,329406000,3/30/2011,6,6,6,0,6,12,0
12.36999989,12.49285698,12.35928631,12.44678593,10.59368896,274019200,3/31/2011,4,4,6,4,6,4,4
12.53964329,12.55678558,12.26071358,12.30571365,10.47362328,418661600,4/1/2011,0,6,3,0,3,6,0
12.29678631,12.30714321,12.08571434,12.18535709,10.37117958,460084800,4/4/2011,4,4,6,4,6,4,4
12.03535748,12.22321415,12,12.10321426,10.30126762,482731200,4/5/2011,0,12,6,0,6,6,6
12.18642902,12.28214264,12.04071426,12.0728569,10.27543068,402539200,4/6/2011,12,12,0,6,6,6,6
12.07499981,12.15821362,12.00107098,12.07428646,10.27664471,373447200,4/7/2011,0,0,0,0,0,0,0
12.14000034,12.14821434,11.92678642,11.96642876,10.18484402,377535200,4/8/2011,0,0,0,0,0,0,0
11.93071365,11.98821354,11.78642941,11.81428623,10.05535793,398946800,4/11/2011,3,3,3,3,0,12,0
11.80321407,11.9189291,11.79285717,11.87142944,10.1039896,425639200,4/12/2011,8,8,8,4,12,4,12
11.96500015,12.00500011,11.8757143,12.00464344,10.21737576,346220000,4/13/2011,9,9,8,6,8,6,6
11.95714283,12,11.85928631,11.87214279,10.104599,301800800,4/14/2011,0,6,0,6,0,0,0
11.90357113,11.91571426,11.67142868,11.69499969,9.953829765,453605600,4/15/2011,6,3,6,3,0,10,0
11.64642906,11.8653574,11.43428612,11.85178566,10.08727074,609898800,4/18/2011,8,8,8,4,12,4,12
11.89642906,12.070714,11.84678555,12.06642914,10.26995945,419378400,4/19/2011,9,9,8,6,8,6,6
12.26821423,12.34821415,12.19642925,12.22892857,10.40826702,700666400,4/20/2011,0,8,0,12,6,0,10
12.67857075,12.68321419,12.4471426,12.52499962,10.66025639,753810400,4/21/2011,12,0,21,12,0,21,0
12.51214314,12.63392925,12.51071358,12.60750008,10.73047447,266546000,4/25/2011,0,6,6,0,12,0,0
12.62928581,12.67821407,12.47678566,12.51500034,10.65174675,338800000,4/26/2011,4,4,3,5,0,8,0
12.57999992,12.58392906,12.39642906,12.50535679,10.64353943,356213200,4/27/2011,3,4,3,6,8,3,3
12.36392879,12.49107075,12.34000015,12.38392925,10.5401907,360959200,4/28/2011,2,2,6,4,2,4,0
12.38500023,12.64107132,12.38107109,12.50464344,10.64293003,1006345200,4/29/2011,0,8,3,4,3,5,3
12.49071407,12.51678562,12.33928585,12.36714268,10.52590275,442713600,5/2/2011,0,3,2,0,5,0,0
12.42821407,12.49607086,12.34357071,12.43571377,10.58426285,313348000,5/3/2011,6,6,6,6,0,8,8
12.43785667,12.56535721,12.38857079,12.48464298,10.62591267,389250400,5/4/2011,5,8,5,0,5,8,5
12.44285679,12.53392887,12.35892868,12.38392925,10.5401907,335969200,5/5/2011,5,5,0,4,4,6,0
12.48892879,12.5,12.3646431,12.38071442,10.53745174,280134400,5/6/2011,0,6,3,4,3,5,5
12.42357063,12.47142887,12.37607098,12.41428566,10.56602669,204747200,5/9/2011,12,4,12,4,8,8,8
12.46035671,12.48892879,12.38071442,12.48035717,10.62226105,282091600,5/10/2011,0,12,0,3,3,3,3
12.46500015,12.5,12.32999992,12.40107059,10.55477905,336000000,5/11/2011,0,0,0,0,0,0,0
12.36142921,12.39714336,12.22392941,12.37749958,10.53471756,322000000,5/12/2011,6,6,6,6,0,12,12
12.34500027,12.36607075,12.15535736,12.16071415,10.35020733,326116000,5/13/2011,6,6,6,0,6,12,0
12.11428642,12.18642902,11.87857056,11.90357113,10.13134861,449775200,5/16/2011,3,3,3,3,4,4,0
11.8571434,12.00500011,11.8117857,12.00500011,10.21767616,452334400,5/17/2011,0,8,4,3,6,3,6
12.01678562,12.18035698,12,12.13821411,10.33105755,334776400,5/18/2011,9,9,8,6,8,6,6
12.21714306,12.22892857,12.09535694,12.16178608,10.35111809,261170000,5/19/2011,0,8,0,12,6,0,10
12.12714291,12.17678642,11.96500015,11.97214317,10.18971062,337968400,5/20/2011,6,0,12,9,0,15,0
11.78464317,11.9992857,11.76500034,11.94285679,10.16478539,383600000,5/23/2011,6,6,6,6,12,6,6
11.9821434,11.99642944,11.83357143,11.86392879,10.09760571,321927200,5/24/2011,3,3,8,6,3,4,3
11.90821362,12.09142876,11.88749981,12.02785683,10.23712921,294224000,5/25/2011,0,10,0,6,3,6,3
11.99892902,12.03178596,11.94392872,11.96428585,10.18302345,222560800,5/26/2011,0,0,4,0,4,0,0
11.95714283,12.05821419,11.93964291,12.05035686,10.25627804,203599200,5/27/2011,4,10,9,10,0,11,14
12.18214321,12.42249966,12.17857075,12.42249966,10.57301712,417754400,5/31/2011,10,12,10,0,12,12,4
12.45964336,12.57607079,12.30892944,12.33964252,10.50249577,554682800,6/1/2011,8,8,0,6,6,4,0
12.375,12.4278574,12.29642868,12.36071396,10.52042961,338783200,6/2/2011,0,6,4,4,0,7,7
12.25642872,12.33321381,12.21464252,12.26571369,10.43957424,313250000,6/3/2011,6,6,6,0,6,12,0
12.34642887,12.39464283,12.06464291,12.0728569,10.27543068,461941200,6/6/2011,3,3,3,3,4,4,0
12.07750034,12.07928562,11.85357094,11.85857105,10.09305096,529785200,6/7/2011,0,2,1,2,3,2,0
11.84928608,11.95714283,11.80892944,11.86571407,10.09912777,333723600,6/8/2011,2,2,8,6,4,2,4
11.90178585,11.91678619,11.8125,11.83892918,10.07632732,275088800,6/9/2011,0,8,3,3,5,3,4
11.80535698,11.84500027,11.62535667,11.63928604,9.906410217,433955200,6/10/2011,0,3,0,6,0,3,0
11.68571377,11.72535706,11.60964298,11.66428566,9.927688599,329473200,6/13/2011,6,9,7,9,4,9,12
11.78571415,11.90178585,11.76107121,11.87285709,10.10520458,334569200,6/14/2011,12,8,12,4,12,12,4
11.77678585,11.79642868,11.60285664,11.6696434,9.932247162,399196000,6/15/2011,0,8,0,4,4,0,0
11.67500019,11.73857117,11.36892891,11.61285686,9.883915901,510591200,6/16/2011,6,6,6,6,0,8,8
11.74964333,11.75892925,11.40571404,11.43785667,9.734969139,615020000,6/17/2011,6,6,6,0,6,12,0
11.33428574,11.34642887,11.08928585,11.26142883,9.58480835,640645600,6/20/2011,3,3,3,3,4,4,0
11.31000042,11.63571358,11.25714302,11.61785698,9.888173103,493382400,6/21/2011,0,9,6,3,10,8,0
11.61285686,11.74642944,11.51357079,11.52178574,9.806401253,390583200,6/22/2011,6,6,3,8,7,0,0
11.39071369,11.84607124,11.36142921,11.82964325,10.06842899,559759200,6/23/2011,10,6,9,10,0,9,4
11.83464336,11.89821434,11.61035728,11.65535736,9.920088768,439807200,6/24/2011,4,3,7,0,6,4,0
11.69964314,11.92500019,11.6875,11.85857105,10.09305096,339813600,6/27/2011,6,5,6,5,4,6,6
11.91607094,12.02499962,11.90857124,11.97357082,10.19092178,294299600,6/28/2011,0,8,4,0,4,6,4
12.0014286,12.01321411,11.85285664,11.93000031,10.15384102,352545200,6/29/2011,5,5,0,4,4,6,0
11.95357132,12.00464344,11.88714314,11.98821354,10.20339108,322954800,6/30/2011,0,6,3,4,3,5,5
11.99821377,12.2678566,11.93571377,12.25928593,10.4341011,435313200,7/1/2011,12,7,14,4,10,10,9
12.25,12.49392891,12.2321434,12.47964287,10.62165451,355054000,7/5/2011,0,16,0,6,10,6,6
12.46249962,12.64642906,12.38249969,12.56285667,10.69247723,444626000,7/6/2011,8,0,3,10,3,8,0
12.66678619,12.78571415,12.6428566,12.75714302,10.85783577,399663600,7/7/2011,4,9,12,9,8,10,16
12.61928558,12.8571434,12.57857132,12.84678555,10.93413544,489633200,7/8/2011,6,3,6,3,4,8,0
12.72642899,12.84892941,12.60071373,12.6428566,10.76056671,442674400,7/11/2011,0,3,2,2,2,3,0
12.62607098,12.77428627,12.45071411,12.63392925,10.75296974,451609200,7/12/2011,0,4,2,4,6,2,2
12.79749966,12.8571434,12.72785664,12.78642941,10.88276482,391638800,7/13/2011,3,3,12,6,4,4,4
12.89321423,12.91464329,12.72642899,12.77750015,10.87516308,430533600,7/14/2011,0,8,0,4,4,3,5
12.89892864,13.03571415,12.82750034,13.03285694,11.09250259,484467200,7/15/2011,0,0,6,10,0,10,6
13.05107117,13.38035679,13.04571438,13.35000038,11.36243057,572653200,7/18/2011,0,12,21,0,21,12,0
13.5,13.52321434,13.33285713,13.45892906,11.45514202,819145600,7/19/2011,6,10,0,10,6,0,0
14.14714336,14.15250015,13.78571415,13.81785679,11.76063061,941340400,7/20/2011,10,4,12,12,0,10,12
13.81964302,13.93071365,13.71071434,13.83178616,11.77248573,526534400,7/21/2011,3,8,8,0,7,12,0
13.86857128,14.10892868,13.84821415,14.04642868,11.95517159,516728800,7/22/2011,4,4,6,4,6,4,4
13.94107056,14.28571415,13.91499996,14.2321434,12.11323833,589806000,7/25/2011,0,8,4,0,4,6,4
14.28571415,14.44642925,14.27428627,14.40750027,12.26248837,476582400,7/26/2011,6,6,0,5,6,6,5
14.30678558,14.38000011,14.00535679,14.02107143,11.93359184,659324400,7/27/2011,0,0,4,4,2,6,0
13.98642921,14.17821407,13.86178589,13.99357128,11.91018391,594034000,7/28/2011,6,5,6,6,9,5,5
13.84428596,14.11250019,13.71428585,13.945714,11.86945534,632584400,7/29/2011,0,3,4,3,2,2,2
14.20642853,14.2678566,14.01321411,14.1696434,12.06004333,612836000,8/1/2011,0,10,0,6,3,6,3
14.20178604,14.21071434,13.86964321,13.88964272,11.82173347,639539600,8/2/2011,0,0,4,0,4,0,0
13.96357059,14.05535698,13.65142918,14.02035713,11.93298435,732508000,8/3/2011,6,8,6,8,0,10,10
13.90750027,13.97571373,13.47678566,13.47749996,11.47094822,871407600,8/4/2011,4,6,4,0,4,8,0
13.58714294,13.69642925,12.94892883,13.34357071,11.35695744,1204590800,8/5/2011,4,4,6,4,6,4,4
12.91749954,13.1346426,12.60785675,12.6146431,10.73655415,1143833600,8/8/2011,0,6,3,0,3,6,0
12.90357113,13.37892914,12.67857075,13.35750008,11.36881351,1082583600,8/9/2011,8,8,4,6,6,6,6
13.25535679,13.38035679,12.94642925,12.98892879,11.05511379,878656800,8/10/2011,0,3,2,0,5,0,0
13.23285675,13.40892887,13.02571392,13.34642887,11.35939121,741969200,8/11/2011,6,6,12,10,0,10,12
13.50249958,13.55857086,13.3653574,13.46392918,11.45939636,528976000,8/12/2011,6,12,10,0,10,12,6
13.55821419,13.74892902,13.50321388,13.69321442,11.65454483,460544000,8/15/2011,12,10,0,10,12,6,6
13.6257143,13.69178581,13.43071365,13.58857059,11.56548119,498750000,8/16/2011,0,0,5,0,2,3,0
13.65392876,13.73285675,13.5,13.58714294,11.56426811,442061200,8/17/2011,6,6,6,6,4,8,8
13.24428558,13.30892944,12.90607071,13.07321358,11.12685013,851435200,8/18/2011,0,6,3,0,3,6,0
12.93464279,13.1071434,12.71428585,12.71535683,10.8222723,775888400,8/19/2011,4,4,6,4,6,4,4
13.01821423,13.03142929,12.68178558,12.72999954,10.83473396,535315200,8/22/2011,0,12,6,0,6,6,6
12.86785698,13.34428596,12.75,13.34285736,11.35634995,656835200,8/23/2011,12,12,0,6,6,6,6
13.33821392,13.53428555,13.23571396,13.43500042,11.43477345,626267600,8/24/2011,0,0,0,6,6,0,12
13.03857136,13.40892887,13.03571415,13.34714317,11.3599968,871346000,8/25/2011,0,0,9,9,0,18,0
13.25607109,13.70714283,13.24285698,13.69928646,11.65971279,641477200,8/26/2011,4,12,12,4,12,8,12
13.86357117,13.9821434,13.8571434,13.92749977,11.8539505,405269200,8/29/2011,8,8,4,6,6,6,6
13.86607075,13.99428558,13.79321384,13.92821407,11.85455894,417922400,8/30/2011,0,3,0,6,0,3,0
13.94892883,14.00285721,13.63785744,13.74392891,11.69771099,522586400,8/31/2011,4,3,5,3,3,8,0
13.77928638,13.83357143,13.59714317,13.60821438,11.582201,343725200,9/1/2011,4,2,4,6,8,2,2
13.38357067,13.5,13.27964306,13.35892868,11.37002945,438939200,9/2/2011,0,2,3,2,1,2,0
13.12035656,13.58321381,13.08857059,13.56214333,11.54299068,509698000,9/6/2011,0,8,3,4,3,5,3
13.77000046,13.77142906,13.6428566,13.71178627,11.67035389,350576800,9/7/2011,0,4,3,0,10,0,3
13.65714264,13.87892914,13.65392876,13.71928596,11.67673969,416158400,9/8/2011,4,4,8,12,8,4,16
13.71178627,13.78571415,13.3935709,13.4814291,11.4742918,564813200,9/9/2011,3,6,6,6,3,12,0
13.32142925,13.60285664,13.28214264,13.56928635,11.5490675,467832400,9/12/2011,4,2,4,6,8,2,2
13.64785671,13.79321384,13.5803566,13.73642921,11.69132614,440560400,9/13/2011,0,3,6,3,2,2,2
13.8221426,14.00749969,13.77714252,13.90357113,11.83358288,534724400,9/14/2011,0,16,0,6,10,6,6
13.97964287,14.05928612,13.92500019,14.03428555,11.94483852,417818800,9/15/2011,16,0,12,16,12,8,16
14.1264286,14.30357075,14.10821438,14.30357075,12.17402935,698513200,9/16/2011,0,8,18,8,12,22,0
14.17857075,14.758214,14.11428642,14.70107079,12.51235104,823860800,9/19/2011,8,18,8,12,22,0,0
14.8303566,15.10214329,14.68535709,14.76607132,12.56767273,775754000,9/20/2011,10,6,6,10,0,0,0
14.98714256,15.05678558,14.71428585,14.71928596,12.52785301,605976000,9/21/2011,6,3,6,3,0,10,0
14.32250023,14.63642883,14.16785717,14.35071373,12.2141552,968480800,9/22/2011,2,2,2,3,6,3,0
14.29571438,14.52642918,14.28035736,14.43928623,12.28954315,546277200,9/23/2011,1,1,4,4,4,1,1
14.28071404,14.4278574,13.97500038,14.39892864,12.25519466,812876400,9/26/2011,0,3,4,3,2,2,2
14.59749985,14.61607075,14.21642876,14.25928593,12.13634109,632497600,9/27/2011,0,5,0,3,2,4,0
14.29249954,14.41928577,14.16107082,14.17892933,12.06794548,429637600,9/28/2011,0,6,3,4,3,5,5
14.35428619,14.3646431,13.79321384,13.94892883,11.87219048,651086800,9/29/2011,6,3,6,3,4,8,0
13.82571411,13.88892937,13.61357117,13.61857128,11.59101772,547640800,9/30/2011,0,3,2,2,2,3,0
13.58464336,13.66571426,13.32750034,13.37857056,11.38675022,669099200,10/3/2011,0,4,2,4,6,2,2
13.37749958,13.63571358,12.65142918,13.30357075,11.32291698,1233677200,10/4/2011,6,6,12,6,6,6,6
13.13785744,13.56499958,12.86785698,13.50892925,11.49769497,786469600,10/5/2011,0,18,0,9,9,0,0
13.33321381,13.74214268,13.27857113,13.47749996,11.47094822,812582400,10/6/2011,21,0,12,18,12,0,21
13.42071438,13.49071407,13.16035748,13.20714283,11.24084377,535458000,10/7/2011,0,0,9,9,0,18,0
13.53892899,13.88607121,13.50749969,13.88607121,11.81868935,442514800,10/10/2011,4,12,14,4,15,11,8
14.02035713,14.39928627,13.9821434,14.29607105,12.16764927,605687600,10/11/2011,12,10,4,12,10,4,6
14.54785728,14.61607075,14.29071426,14.36392879,12.22540092,622286000,10/12/2011,0,3,0,6,0,3,0
14.46357059,14.58678627,14.38749981,14.58678627,12.41508102,426185200,10/13/2011,6,6,6,6,4,8,8
14.88678646,15.07142925,14.8310709,15.07142925,12.82756615,573367200,10/14/2011,12,4,12,4,8,8,8
15.06214333,15.23928642,14.85499954,14.99964333,12.76647568,686044800,10/17/2011,0,7,0,2,2,3,0
15.06285667,15.17178631,14.85678577,15.07999992,12.83486462,881602400,10/18/2011,0,6,4,4,0,7,7
14.33392906,14.58642864,14.20714283,14.23642921,12.11688805,1104059600,10/19/2011,6,6,6,0,6,12,0
14.28571415,14.29821396,14.07892895,14.11821365,12.0162735,549270400,10/20/2011,4,4,6,4,6,4,4
14.21785736,14.25500011,13.9553566,14.03107071,11.94209957,621244400,10/21/2011,0,12,6,0,6,6,6
14.14928627,14.5178566,14.12142944,14.491786,12.33422375,502138000,10/24/2011,12,12,0,6,6,6,6
14.46535683,14.51964283,14.19214344,14.2060709,12.09104538,430427200,10/25/2011,0,0,0,0,0,0,0
14.34857082,14.37678623,14.04107094,14.30714321,12.17706966,456304800,10/26/2011,4,9,9,9,0,13,18
14.55571365,14.6071434,14.35321426,14.45321369,12.30139637,494664800,10/27/2011,12,12,12,0,12,12,12
14.3928566,14.51249981,14.37535667,14.46249962,12.30929947,322842800,10/28/2011,8,8,0,6,6,6,6
14.37214279,14.61892891,14.32321358,14.45642853,12.30413437,385501200,10/31/2011,0,0,6,6,3,8,7
14.19321442,14.2678566,14.04357147,14.16107082,12.05274582,531790000,11/1/2011,0,8,8,6,8,14,0
14.28892899,14.30142879,14.11107063,14.19321442,12.08010483,327350800,11/2/2011,1,1,4,4,4,1,1
14.25249958,14.40714264,14.11999989,14.39535713,12.25215149,441386400,11/3/2011,0,3,6,3,2,2,2
14.35821438,14.40857124,14.25571442,14.29428577,12.16613007,302229200,11/4/2011,0,7,0,2,2,3,0
14.28250027,14.28571415,14.14750004,14.27607059,12.15062523,270275600,11/7/2011,0,6,4,4,0,7,7
14.3646431,14.57142925,14.34142876,14.508214,12.34820366,400442000,11/8/2011,12,14,14,0,14,14,12
14.17749977,14.31750011,14.07964325,14.11714268,12.01535892,558684000,11/9/2011,7,7,0,4,4,6,0
14.17964268,14.1860714,13.64821434,13.75785732,11.70956421,744752400,11/10/2011,0,6,4,4,0,7,7
13.80749989,13.88214302,13.58071423,13.73642921,11.69132614,653786000,11/11/2011,12,12,12,0,12,12,12
13.6971426,13.75892925,13.50714302,13.54500008,11.5283947,432905200,11/14/2011,8,8,0,6,6,6,6
13.60000038,13.91071415,13.55178642,13.88678646,11.81929874,430810800,11/15/2011,0,0,6,6,0,12,0
13.90178585,13.96928596,13.72571373,13.741786,11.69588661,349210400,11/16/2011,0,6,6,0,12,0,0
13.71357059,13.73499966,13.41071415,13.47892857,11.47216415,479900400,11/17/2011,4,4,3,5,0,8,0
